,train_metric_epoch_dice,valid_metric_epoch_dice,all_metric_epoch_dice,train_dice_metric_epoch_dice_hd,valid_dice_metric_epoch_dice_hd,all_dice_metric_epoch_dice_hd
0,0.007904819212853909,0.007247524335980415,0.007773360703140497,0.0,0.0,0.0
1,0.01908852532505989,0.01863294281065464,0.01899740844964981,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.19206851720809937,0.11546696722507477,0.17674820125102997,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.07186107337474823,0.0720970556139946,0.07190827280282974,0.3000020980834961,0.3624463677406311,0.31249094009399414
